ENSG00000186092.6	OR4F5
ENSG00000243207.6	PPAN-P2RY11
ENSG00000130810.20	PPAN
ENSG00000244165.2	P2RY11
ENSG00000130811.12	EIF3G
ENSG00000130816.16	DNMT1
ENSG00000267534.4	S1PR2
ENSG00000105364.13	MRPL4
ENSG00000090339.9	ICAM1
ENSG00000105371.10	ICAM4
ENSG00000105376.5	ICAM5
ENSG00000220201.7	ZGLP1
ENSG00000167807.15	AC011511.1
ENSG00000267673.6	FDX2
ENSG00000267303.1	AC011511.4
ENSG00000161847.14	RAVER1
ENSG00000076662.10	ICAM3
ENSG00000105397.13	TYK2
ENSG00000105401.9	CDC37
ENSG00000065989.16	PDE4A
ENSG00000079999.14	KEAP1
ENSG00000180739.14	S1PR5
ENSG00000130734.10	ATG4D
ENSG00000129347.20	KRI1
ENSG00000129355.6	CDKN2D
ENSG00000129354.11	AP1M2
ENSG00000129353.15	SLC44A2
ENSG00000129351.17	ILF3
ENSG00000213339.9	QTRT1
ENSG00000079805.16	DNM2
ENSG00000099203.7	TMED1
ENSG00000214212.9	C19orf38
ENSG00000142453.11	CARM1
ENSG00000130733.10	YIPF2
ENSG00000142444.7	TIMM29
ENSG00000127616.18	SMARCA4
ENSG00000130164.13	LDLR
ENSG00000161888.11	SPC24
ENSG00000197256.10	KANK2
ENSG00000130158.14	DOCK6
ENSG00000130173.13	ANGPTL8
ENSG00000130167.13	TSPAN16
ENSG00000105514.8	RAB3D
ENSG00000105518.14	TMEM205
ENSG00000183401.12	CCDC159
ENSG00000105520.10	PLPPR2
ENSG00000173928.2	SWSAP1
ENSG00000187266.14	EPOR
ENSG00000205517.12	RGL3
ENSG00000198003.12	CCDC151
ENSG00000130175.9	PRKCSH
ENSG00000196361.10	ELAVL3
ENSG00000267477.1	AC008481.3
ENSG00000161914.10	ZNF653
ENSG00000130159.14	ECSIT
ENSG00000130176.8	CNN1
ENSG00000130165.10	ELOF1
ENSG00000198551.10	ZNF627
ENSG00000102575.12	ACP5
ENSG00000197933.13	ZNF823
ENSG00000197044.11	ZNF441
ENSG00000177599.13	ZNF491
ENSG00000171295.12	ZNF440
ENSG00000171291.8	ZNF439
ENSG00000198429.9	ZNF69
ENSG00000196757.8	ZNF700
ENSG00000267179.1	AC008770.2
ENSG00000197054.11	ZNF763
ENSG00000286098.1	AC008770.4
ENSG00000197647.11	ZNF433
ENSG00000257355.1	AC008770.1
ENSG00000257446.3	ZNF878
ENSG00000223547.10	ZNF844
ENSG00000286132.1	AC022415.2
ENSG00000132010.16	ZNF20
ENSG00000213297.8	ZNF625-ZNF20
ENSG00000257591.5	ZNF625
ENSG00000196646.12	ZNF136
ENSG00000197857.13	ZNF44
ENSG00000188868.13	ZNF563
ENSG00000198342.10	ZNF442
ENSG00000196466.10	ZNF799
ENSG00000268870.1	AC008758.5
ENSG00000180855.16	ZNF443
ENSG00000269755.1	AC008758.6
ENSG00000242852.7	ZNF709
ENSG00000196826.7	AC008758.1
ENSG00000249709.8	ZNF564
ENSG00000269693.1	AC010422.6
ENSG00000188033.10	ZNF490
ENSG00000173875.13	ZNF791
ENSG00000269242.1	AC010422.3
ENSG00000104774.13	MAN2B1
ENSG00000269590.1	AC010422.5
ENSG00000123154.12	WDR83
ENSG00000285589.1	AC010422.8
ENSG00000105583.11	WDR83OS
ENSG00000095059.16	DHPS
ENSG00000283980.1	GNG14
ENSG00000132004.13	FBXW9
ENSG00000105576.15	TNPO2
ENSG00000123144.11	TRIR
ENSG00000198356.11	ASNA1
ENSG00000039987.6	BEST2
ENSG00000095066.11	HOOK2
ENSG00000171223.6	JUNB
ENSG00000167815.12	PRDX2
ENSG00000284491.2	THSD8
ENSG00000104889.6	RNASEH2A
ENSG00000132026.13	RTBDN
ENSG00000105613.10	MAST1
ENSG00000105612.9	DNASE2
ENSG00000105610.5	KLF1
ENSG00000105607.13	GCDH
ENSG00000161860.7	SYCE2
ENSG00000179115.11	FARSA
ENSG00000179218.13	CALR
ENSG00000179262.10	RAD23A
ENSG00000179271.3	GADD45GIP1
ENSG00000179284.5	DAND5
ENSG00000008441.16	NFIX
ENSG00000104903.4	LYL1
ENSG00000104907.12	TRMT1
ENSG00000160877.6	NACC1
ENSG00000104915.15	STX10
ENSG00000160888.7	IER2
ENSG00000141837.20	CACNA1A
ENSG00000104957.14	CCDC130
ENSG00000037757.14	MRI1
ENSG00000104979.9	C19orf53
ENSG00000132003.9	ZSWIM4
ENSG00000187556.7	NANOS3
ENSG00000132016.11	C19orf57
ENSG00000132024.17	CC2D1A
ENSG00000132000.13	PODNL1
ENSG00000132017.10	DCAF15
ENSG00000132005.9	RFX1
ENSG00000171136.6	RLN3
ENSG00000104998.4	IL27RA
ENSG00000187867.9	PALM3
ENSG00000141854.9	MISP3
ENSG00000188032.9	C19orf67
ENSG00000141858.11	SAMD1
ENSG00000072062.13	PRKACA
ENSG00000105011.9	ASF1B
ENSG00000072071.16	ADGRL1
ENSG00000123146.20	ADGRE5
ENSG00000123136.14	DDX39A
ENSG00000123143.12	PKN1
ENSG00000160951.4	PTGER1
ENSG00000123159.16	GIPC1
ENSG00000132002.8	DNAJB1
ENSG00000099797.15	TECR
ENSG00000099795.7	NDUFB7
ENSG00000187912.11	CLEC17A
ENSG00000131355.14	ADGRE3
ENSG00000160961.12	ZNF333
ENSG00000127507.18	ADGRE2
ENSG00000127530.3	AC005255.1
ENSG00000188269.9	OR7A5
ENSG00000127515.2	OR7A10
ENSG00000185385.4	OR7A17
ENSG00000127529.7	OR7C2
ENSG00000105143.12	SLC1A6
ENSG00000160994.4	CCDC105
ENSG00000105141.6	CASP14
ENSG00000094661.3	OR1I1
ENSG00000105137.13	SYDE1
ENSG00000105135.16	ILVBL
ENSG00000074181.9	NOTCH3
ENSG00000105131.8	EPHX3
ENSG00000141867.17	BRD4
ENSG00000105127.9	AKAP8
ENSG00000011243.18	AKAP8L
ENSG00000011451.19	WIZ
ENSG00000105122.13	RASAL3
ENSG00000161031.13	PGLYRP2
ENSG00000171954.13	CYP4F22
ENSG00000186526.12	CYP4F8
ENSG00000186529.16	CYP4F3
ENSG00000186204.14	CYP4F12
ENSG00000171942.4	OR10H2
ENSG00000171936.2	OR10H3
ENSG00000172519.9	OR10H5
ENSG00000186723.4	AC114267.1
ENSG00000186115.13	CYP4F2
ENSG00000171903.16	CYP4F11
ENSG00000176231.2	OR10H4
ENSG00000167460.17	TPM4
ENSG00000167461.12	RAB8A
ENSG00000196684.12	HSH2D
ENSG00000141977.9	CIB3
ENSG00000105058.12	FAM32A
ENSG00000072958.8	AP1M1
ENSG00000127528.5	KLF2
ENSG00000127527.14	EPS15L1
ENSG00000269058.5	CALR3
ENSG00000141979.4	AC008764.1
ENSG00000105072.9	C19orf44
ENSG00000085872.15	CHERP
ENSG00000127526.15	SLC35E1
ENSG00000105085.10	MED26
ENSG00000268790.5	AC008764.4
ENSG00000214046.8	SMIM7
ENSG00000072954.7	TMEM38A
ENSG00000188039.14	NWD1
ENSG00000127511.9	SIN3B
ENSG00000127533.3	F2RL3
ENSG00000160111.13	CPAMD8
ENSG00000131351.15	HAUS8
ENSG00000099331.13	MYO9B
ENSG00000053501.13	USE1
ENSG00000099330.9	OCEL1
ENSG00000160113.5	NR2F6
ENSG00000269095.1	AC010646.1
ENSG00000130307.11	USHBP1
ENSG00000105393.16	BABAM1
ENSG00000269307.1	AC010463.1
ENSG00000160117.15	ANKLE1
ENSG00000127220.6	ABHD8
ENSG00000130312.6	MRPL34
ENSG00000130311.11	DDA1
ENSG00000074855.11	ANO8
ENSG00000130299.17	GTPBP3
ENSG00000130300.9	PLVAP
ENSG00000269720.2	CCDC194
ENSG00000130303.13	BST2
ENSG00000141971.13	MVB12A
ENSG00000188051.7	TMEM221
ENSG00000269035.1	AC010319.2
ENSG00000171773.2	NXNL1
ENSG00000130304.17	SLC27A1
ENSG00000130313.7	AC010618.1
ENSG00000167483.18	FAM129C
ENSG00000130309.11	COLGALT1
ENSG00000130477.15	UNC13A
ENSG00000130479.11	MAP1S
ENSG00000130475.14	FCHO1
ENSG00000179913.10	B3GNT3
ENSG00000248099.4	INSL3
ENSG00000105639.18	JAK3
ENSG00000105640.13	RPL18A
ENSG00000105641.4	SLC5A5
ENSG00000007080.11	CCDC124
ENSG00000105642.15	KCNN1
ENSG00000105643.10	ARRDC2
ENSG00000096996.15	IL12RB1
ENSG00000099308.10	MAST3
ENSG00000268173.3	AC007192.1
ENSG00000105647.17	PIK3R2
ENSG00000216490.4	IFI30
ENSG00000254858.9	MPV17L2
ENSG00000105649.9	RAB3A
ENSG00000285188.1	AC008397.2
ENSG00000105650.22	AC005759.1
ENSG00000284797.1	AC008397.1
ENSG00000130518.17	IQCN
ENSG00000130522.5	JUND
ENSG00000130520.10	LSM4
ENSG00000130517.14	PGPEP1
ENSG00000130513.6	GDF15
ENSG00000175489.10	LRRC25
ENSG00000130511.16	SSBP4
ENSG00000105655.18	ISYNA1
ENSG00000105656.13	ELL
ENSG00000105701.16	FKBP8
ENSG00000105700.11	KXD1
ENSG00000221983.7	UBA52
ENSG00000006016.11	CRLF1
ENSG00000006015.17	REX1BD
ENSG00000105696.9	AC003112.1
ENSG00000167487.12	KLHL26
ENSG00000105662.16	CRTC1
ENSG00000105664.11	COMP
ENSG00000005007.12	UPF1
ENSG00000130283.9	GDF1
ENSG00000223802.7	CERS1
ENSG00000105669.14	COPE
ENSG00000268193.5	AC002985.1
ENSG00000105671.12	DDX49
ENSG00000051128.19	HOMER3
ENSG00000064607.17	SUGP2
ENSG00000105676.14	ARMC6
ENSG00000181035.13	SLC25A42
ENSG00000064545.14	TMEM161A
ENSG00000213999.17	MEF2B
ENSG00000064489.23	BORCS8-MEF2B
ENSG00000254901.8	BORCS8
ENSG00000064490.14	RFXANK
ENSG00000184162.14	NR2C2AP
ENSG00000130287.14	NCAN
ENSG00000187664.9	HAPLN4
ENSG00000213996.13	TM6SF2
ENSG00000105705.16	AC004475.1
ENSG00000129933.21	MAU2
ENSG00000167491.17	GATAD2A
ENSG00000178093.13	TSSK6
ENSG00000186010.19	NDUFA13
ENSG00000258674.5	AC011448.1
ENSG00000250067.12	YJEFN3
ENSG00000160161.9	CILP2
ENSG00000105717.14	PBX4
ENSG00000064547.14	LPAR2
ENSG00000089639.11	GMIP
ENSG00000105726.17	ATP13A1
ENSG00000181896.12	ZNF101
ENSG00000105708.9	ZNF14
ENSG00000081665.14	ZNF506
ENSG00000256771.3	ZNF253
ENSG00000184635.15	ZNF93
ENSG00000197124.12	ZNF682
ENSG00000213988.11	ZNF90
ENSG00000256229.8	ZNF486
ENSG00000237440.9	AC008554.1
ENSG00000188171.16	ZNF626
ENSG00000160229.12	ZNF66
ENSG00000105750.15	ZNF85
ENSG00000118620.13	ZNF430
ENSG00000160352.15	ZNF714
ENSG00000196705.8	ZNF431
ENSG00000182141.10	ZNF708
ENSG00000172687.13	ZNF738
ENSG00000196268.11	ZNF493
ENSG00000269237.1	AC010615.4
ENSG00000197013.10	ZNF429
ENSG00000197020.11	ZNF100
ENSG00000198521.11	ZNF43
ENSG00000160321.15	ZNF208
ENSG00000197134.12	ZNF257
ENSG00000196109.8	ZNF676
ENSG00000196350.8	ZNF729
ENSG00000197360.9	ZNF98
ENSG00000229676.3	ZNF492
ENSG00000213973.9	ZNF99
ENSG00000268696.2	ZNF723
ENSG00000269067.1	ZNF728
ENSG00000183850.14	ZNF730
ENSG00000196081.9	ZNF724
ENSG00000283201.1	AC092329.3
ENSG00000167232.14	ZNF91
ENSG00000197372.9	ZNF675
ENSG00000196172.9	ZNF681
ENSG00000213967.10	ZNF726
ENSG00000213096.10	ZNF254
ENSG00000169021.6	UQCRFS1
ENSG00000187135.7	VSTM2B
ENSG00000105171.10	POP4
ENSG00000166289.6	PLEKHF1
ENSG00000131943.17	C19orf12
ENSG00000105173.14	CCNE1
ENSG00000105176.18	URI1
ENSG00000198597.9	ZNF536
ENSG00000121297.7	TSHZ3
ENSG00000168813.17	ZNF507
ENSG00000178904.19	DPY19L3
ENSG00000105185.12	PDCD5
ENSG00000105186.16	ANKRD27
ENSG00000186326.3	RGS9BP
ENSG00000213965.3	NUDT19
ENSG00000173809.18	AC008736.1
ENSG00000021488.13	SLC7A9
ENSG00000121289.18	CEP89
ENSG00000131944.9	FAAP24
ENSG00000131941.8	RHPN2
ENSG00000076650.6	GPATCH1
ENSG00000166359.10	WDR88
ENSG00000130881.14	LRP3
ENSG00000130876.11	SLC7A10
ENSG00000245848.3	CEBPA
ENSG00000153879.9	CEBPG
ENSG00000124299.15	PEPD
ENSG00000124302.13	CHST8
ENSG00000153885.14	KCTD15
ENSG00000257103.8	LSM14A
ENSG00000166398.12	KIAA0355
ENSG00000105220.17	GPI
ENSG00000266953.6	AC092073.1
ENSG00000126249.8	PDCD2L
ENSG00000126261.13	UBA2
ENSG00000142279.12	WTIP
ENSG00000205209.7	SCGB2B2
ENSG00000089335.21	ZNF302
ENSG00000197841.15	ZNF181
ENSG00000153896.18	ZNF599
ENSG00000168661.14	ZNF30
ENSG00000180884.10	ZNF792
ENSG00000089351.14	GRAMD1A
ENSG00000105711.12	SCN1B
ENSG00000105707.13	HPN
ENSG00000285526.1	AC020907.6
ENSG00000089356.18	FXYD3
ENSG00000153902.14	LGI4
ENSG00000266964.5	FXYD1
ENSG00000221946.7	FXYD7
ENSG00000089327.14	FXYD5
ENSG00000177558.3	FAM187B
ENSG00000105699.16	LSR
ENSG00000105698.16	USF2
ENSG00000105697.9	HAMP
ENSG00000105695.15	MAG
ENSG00000012124.17	CD22
ENSG00000126266.3	FFAR1
ENSG00000185897.6	FFAR3
ENSG00000126251.6	GPR42
ENSG00000126262.4	FFAR2
ENSG00000188508.11	KRTDAP
ENSG00000161249.21	DMKN
ENSG00000189001.11	SBSN
ENSG00000105679.9	GAPDHS
ENSG00000105677.12	TMEM147
ENSG00000105675.8	ATP4A
ENSG00000283758.2	PMIS2
ENSG00000249115.9	HAUS5
ENSG00000126254.12	RBM42
ENSG00000105672.14	ETV2
ENSG00000126267.11	COX6B1
ENSG00000105668.7	UPK1A
ENSG00000011590.14	ZBTB32
ENSG00000272333.5	KMT2B
ENSG00000126246.10	IGFLR1
ENSG00000267120.3	AD000671.2
ENSG00000161265.15	U2AF1L4
ENSG00000205155.8	PSENEN
ENSG00000188223.9	AD000671.1
ENSG00000267796.8	LIN37
ENSG00000004776.13	HSPB6
ENSG00000167595.15	PROSER3
ENSG00000004777.18	ARHGAP33
ENSG00000250799.10	PRODH2
ENSG00000161270.19	NPHS1
ENSG00000126259.19	KIRREL2
ENSG00000105290.12	APLP1
ENSG00000167604.14	NFKBID
ENSG00000126264.9	HCST
ENSG00000011600.11	TYROBP
ENSG00000126243.8	LRFN3
ENSG00000205138.3	SDHAF1
ENSG00000181392.17	SYNE4
ENSG00000239382.10	ALKBH6
ENSG00000105270.15	CLIP3
ENSG00000161277.10	THAP8
ENSG00000075702.18	WDR62
ENSG00000105261.7	OVOL3
ENSG00000105258.9	POLR2I
ENSG00000105254.12	TBCB
ENSG00000126247.10	CAPNS1
ENSG00000161281.11	COX7A1
ENSG00000196357.11	ZNF565
ENSG00000167635.11	ZNF146
ENSG00000142065.14	ZFP14
ENSG00000181007.8	ZFP82
ENSG00000186017.14	ZNF566
ENSG00000254004.7	ZNF260
ENSG00000186020.13	ZNF529
ENSG00000161298.18	ZNF382
ENSG00000197808.12	ZNF461
ENSG00000189042.13	ZNF567
ENSG00000267041.6	ZNF850
ENSG00000197863.9	ZNF790
ENSG00000251247.11	ZNF345
ENSG00000185869.14	ZNF829
ENSG00000198453.13	ZNF568
ENSG00000197050.11	ZNF420
ENSG00000267360.6	AC012309.1
ENSG00000196967.10	ZNF585A
ENSG00000245680.10	ZNF585B
ENSG00000188283.11	ZNF383
ENSG00000181666.18	ZNF875
ENSG00000189164.15	ZNF527
ENSG00000196437.11	ZNF569
ENSG00000171827.10	ZNF570
ENSG00000188227.13	ZNF793
ENSG00000171817.17	ZNF540
ENSG00000180479.13	ZNF571
ENSG00000120784.16	ZFP30
ENSG00000196381.11	ZNF781
ENSG00000267552.6	AC093227.2
ENSG00000198182.13	ZNF607
ENSG00000189144.13	ZNF573
ENSG00000171804.10	WDR87
ENSG00000105738.11	SIPA1L3
ENSG00000011332.19	DPF1
ENSG00000167642.13	SPINT2
ENSG00000167641.11	PPP1R14A
ENSG00000267748.4	AC011479.1
ENSG00000167645.17	YIF1B
ENSG00000167644.12	C19orf33
ENSG00000099337.5	KCNK6
ENSG00000099338.23	CATSPERG
ENSG00000099341.11	PSMD8
ENSG00000179168.14	GGN
ENSG00000188766.12	SPRED3
ENSG00000130244.12	FAM98C
ENSG00000171777.16	RASGRP4
ENSG00000196218.12	RYR1
ENSG00000104814.13	MAP4K1
ENSG00000178982.9	EIF3K
ENSG00000130402.12	ACTN4
ENSG00000182472.8	CAPN12
ENSG00000205076.4	LGALS7
ENSG00000178934.4	LGALS7B
ENSG00000171747.9	LGALS4
ENSG00000104823.9	ECH1
ENSG00000268083.5	AC008982.1
ENSG00000104824.17	HNRNPL
ENSG00000187994.14	RINL
ENSG00000068903.20	SIRT2
ENSG00000104825.17	NFKBIB
ENSG00000262484.1	CCER2
ENSG00000104835.14	SARS2
ENSG00000269547.1	AC011455.2
ENSG00000128626.11	MRPS12
ENSG00000269190.6	FBXO17
ENSG00000161243.9	AC010605.1
ENSG00000183760.10	ACP7
ENSG00000130669.17	PAK4
ENSG00000188505.5	NCCRP1
ENSG00000179751.6	SYCN
ENSG00000197110.8	IFNL3
ENSG00000183709.7	IFNL2
ENSG00000182393.3	IFNL1
ENSG00000128011.4	LRFN1
ENSG00000130755.13	GMFG
ENSG00000179134.15	SAMD4B
ENSG00000006712.15	PAF1
ENSG00000063322.14	MED29
ENSG00000128016.6	ZFP36
ENSG00000090924.15	PLEKHG2
ENSG00000105193.9	RPS16
ENSG00000196235.14	SUPT5H
ENSG00000105197.11	TIMM50
ENSG00000090932.10	DLL3
ENSG00000186838.13	SELENOV
ENSG00000176401.5	EID2B
ENSG00000176396.10	EID2
ENSG00000105198.11	LGALS13
ENSG00000249861.4	LGALS16
ENSG00000006659.13	LGALS14
ENSG00000105205.7	CLC
ENSG00000213921.7	LEUTX
ENSG00000105204.14	DYRK1B
ENSG00000105202.9	FBL
ENSG00000275395.6	FCGBP
ENSG00000013275.7	PSMC4
ENSG00000187187.14	ZNF546
ENSG00000128000.16	ZNF780B
ENSG00000197782.14	ZNF780A
ENSG00000130758.8	MAP3K10
ENSG00000174521.7	TTC9B
ENSG00000105219.10	CNTD2
ENSG00000105221.17	AKT2
ENSG00000160392.13	C19orf47
ENSG00000105223.20	PLD3
ENSG00000160396.8	HIPK4
ENSG00000105227.14	PRX
ENSG00000197019.5	SERTAD1
ENSG00000167565.13	SERTAD3
ENSG00000090013.10	BLVRB
ENSG00000160460.16	SPTBN4
ENSG00000160410.15	SHKBP1
ENSG00000090006.17	LTBP4
ENSG00000105245.9	NUMBL
ENSG00000123815.12	COQ8B
ENSG00000086544.3	ITPKC
ENSG00000188493.15	C19orf54
ENSG00000077312.9	SNRPA
ENSG00000261857.7	MIA
ENSG00000268975.2	MIA-RAB4B
ENSG00000167578.18	RAB4B
ENSG00000171570.11	RAB4B-EGLN2
ENSG00000269858.6	EGLN2
ENSG00000268797.1	AC008537.1
ENSG00000255974.8	CYP2A6
ENSG00000198077.10	CYP2A7
ENSG00000197408.10	CYP2B6
ENSG00000197838.4	CYP2A13
ENSG00000197446.9	CYP2F1
ENSG00000167600.14	CYP2S1
ENSG00000167601.12	AXL
ENSG00000105323.16	HNRNPUL1
ENSG00000105329.9	TGFB1
ENSG00000142039.4	CCDC97
ENSG00000255730.5	AC011462.1
ENSG00000142046.15	TMEM91
ENSG00000123810.8	B9D2
ENSG00000077348.9	EXOSC5
ENSG00000248098.12	BCKDHA
ENSG00000177191.2	B3GNT8
ENSG00000105341.18	DMAC2
ENSG00000204978.2	ERICH4
ENSG00000007129.18	CEACAM21
ENSG00000105352.10	CEACAM4
ENSG00000007306.15	CEACAM7
ENSG00000105388.15	CEACAM5
ENSG00000267881.2	AC243967.1
ENSG00000086548.9	CEACAM6
ENSG00000170956.17	CEACAM3
ENSG00000273111.6	LYPD4
ENSG00000142025.16	DMRTC2
ENSG00000105372.7	RPS19
ENSG00000105369.9	CD79A
ENSG00000076928.17	ARHGEF1
ENSG00000268041.2	AC010616.1
ENSG00000105404.11	RABAC1
ENSG00000285505.1	AC010616.2
ENSG00000105409.19	ATP1A3
ENSG00000105737.9	GRIK5
ENSG00000105732.13	ZNF574
ENSG00000028277.21	POU2F2
ENSG00000160570.14	DEDD2
ENSG00000167625.10	ZNF526
ENSG00000105723.12	GSK3A
ENSG00000268643.1	AC006486.1
ENSG00000105722.10	ERF
ENSG00000079432.7	CIC
ENSG00000079462.7	PAFAH1B3
ENSG00000188368.9	PRR19
ENSG00000167619.12	TMEM145
ENSG00000105429.13	MEGF8
ENSG00000105427.10	CNFN
ENSG00000079435.10	LIPE
ENSG00000189377.8	CXCL17
ENSG00000079385.22	CEACAM1
ENSG00000124469.12	CEACAM8
ENSG00000221826.10	PSG3
ENSG00000124467.18	PSG8
ENSG00000231924.9	PSG1
ENSG00000170848.15	PSG6
ENSG00000221878.12	PSG7
ENSG00000243130.8	PSG11
ENSG00000242221.9	PSG2
ENSG00000204941.14	PSG5
ENSG00000243137.8	PSG4
ENSG00000183668.18	PSG9
ENSG00000204936.10	CD177
ENSG00000131126.18	TEX101
ENSG00000124466.9	LYPD3
ENSG00000176531.10	PHLDB3
ENSG00000105755.8	ETHE1
ENSG00000176472.10	ZNF575
ENSG00000073050.11	XRCC1
ENSG00000268361.1	L34079.1
ENSG00000234465.11	PINLYP
ENSG00000167378.8	IRGQ
ENSG00000124444.15	ZNF576
ENSG00000226763.4	SRRM5
ENSG00000131116.12	ZNF428
ENSG00000105767.3	CADM4
ENSG00000011422.12	PLAUR
ENSG00000124449.7	IRGC
ENSG00000105771.14	SMG9
ENSG00000104783.14	KCNN4
ENSG00000159871.15	LYPD5
ENSG00000167637.17	ZNF283
ENSG00000176222.8	ZNF404
ENSG00000124459.12	ZNF45
ENSG00000159905.14	ZNF221
ENSG00000204920.11	ZNF155
ENSG00000159882.13	ZNF230
ENSG00000159885.14	ZNF222
ENSG00000267022.1	AC067968.1
ENSG00000178386.13	AC092072.1
ENSG00000186026.7	ZNF284
ENSG00000267680.5	ZNF224
ENSG00000256294.8	ZNF225
ENSG00000263002.8	ZNF234
ENSG00000167380.16	ZNF226
ENSG00000131115.16	ZNF227
ENSG00000159917.17	ZNF235
ENSG00000159915.12	ZNF233
ENSG00000062370.16	ZNF112
ENSG00000267173.1	AC245748.1
ENSG00000267508.5	ZNF285
ENSG00000278318.5	ZNF229
ENSG00000167384.10	ZNF180
ENSG00000273777.4	CEACAM20
ENSG00000216588.9	IGSF23
ENSG00000073008.15	PVR
ENSG00000186567.12	CEACAM19
ENSG00000213892.12	CEACAM16
ENSG00000069399.15	BCL3
ENSG00000142273.13	CBLC
ENSG00000187244.11	BCAM
ENSG00000130202.10	NECTIN2
ENSG00000130204.13	TOMM40
ENSG00000130203.10	APOE
ENSG00000130208.9	APOC1
ENSG00000267467.4	APOC4
ENSG00000224916.9	APOC4-APOC2
ENSG00000234906.10	APOC2
ENSG00000104853.16	CLPTM1
ENSG00000104856.14	RELB
ENSG00000104859.15	CLASRP
ENSG00000170684.9	ZNF296
ENSG00000142252.10	GEMIN7
ENSG00000007047.15	MARK4
ENSG00000104866.11	PPP1R37
ENSG00000179846.9	NKPD1
ENSG00000007255.10	TRAPPC6A
ENSG00000189114.7	BLOC1S3
ENSG00000283632.2	EXOC3L2
ENSG00000104879.5	CKM
ENSG00000104892.17	KLC3
ENSG00000104884.15	ERCC2
ENSG00000104881.16	PPP1R13L
ENSG00000117877.10	CD3EAP
ENSG00000012061.15	ERCC1
ENSG00000125740.14	FOSB
ENSG00000125744.12	RTN2
ENSG00000213889.10	PPM1N
ENSG00000125753.14	VASP
ENSG00000125741.4	OPA3
ENSG00000177464.5	GPR4
ENSG00000125746.16	EML2
ENSG00000010310.9	GIPR
ENSG00000125743.10	SNRPD2
ENSG00000011478.12	QPCTL
ENSG00000177051.6	FBXO46
ENSG00000237452.2	BHMG1
ENSG00000177045.10	SIX5
ENSG00000104936.17	DMPK
ENSG00000268434.5	AC011530.1
ENSG00000185800.12	DMWD
ENSG00000104941.8	RSPH6A
ENSG00000125755.18	SYMPK
ENSG00000170608.3	FOXA3
ENSG00000170604.5	IRF2BP1
ENSG00000176182.6	MYPOP
ENSG00000188425.3	NANOS2
ENSG00000104967.7	NOVA2
ENSG00000104983.8	CCDC61
ENSG00000008438.5	PGLYRP1
ENSG00000204869.8	IGFL4
ENSG00000188624.3	IGFL3
ENSG00000204866.8	IGFL2
ENSG00000188293.6	IGFL1
ENSG00000124440.15	HIF3A
ENSG00000011485.14	PPP5C
ENSG00000169515.8	CCDC8
ENSG00000277531.2	PNMA8C
ENSG00000182013.18	PNMA8A
ENSG00000230510.6	PPP5D1
ENSG00000204851.6	PNMA8B
ENSG00000160014.17	CALM3
ENSG00000160013.9	PTGIR
ENSG00000167414.4	AC093503.1
ENSG00000197380.11	DACT3
ENSG00000105287.12	PRKD2
ENSG00000090372.15	STRN4
ENSG00000181027.10	FKRP
ENSG00000105281.12	SLC1A5
ENSG00000042753.11	AP2S1
ENSG00000160007.18	ARHGAP35
ENSG00000130751.9	NPAS1
ENSG00000130748.7	TMEM160
ENSG00000130749.10	AC008755.1
ENSG00000142230.12	SAE1
ENSG00000105327.17	BBC3
ENSG00000105321.14	CCDC9
ENSG00000257704.3	INAFM1
ENSG00000197405.8	C5AR1
ENSG00000134830.5	C5AR2
ENSG00000134815.19	DHX34
ENSG00000105419.17	MEIS3
ENSG00000118160.14	SLC8A2
ENSG00000118162.14	KPTN
ENSG00000105402.8	NAPA
ENSG00000118156.12	ZNF541
ENSG00000063169.10	BICRA
ENSG00000024422.12	EHD2
ENSG00000105373.19	NOP53
ENSG00000178980.15	SELENOW
ENSG00000178928.8	TPRX1
ENSG00000105392.16	CRX
ENSG00000105398.4	SULT2A1
ENSG00000188334.3	BSPH1
ENSG00000169393.9	AC010330.1
ENSG00000105507.2	CABP5
ENSG00000105499.14	PLA2G4C
ENSG00000105486.14	LIG1
ENSG00000185453.13	ZSWIM9
ENSG00000105483.18	CARD8
ENSG00000178150.10	ZNF114
ENSG00000105479.15	CCDC114
ENSG00000142227.11	EMP3
ENSG00000161558.11	TMEM143
ENSG00000105467.8	SYNGR4
ENSG00000105438.9	KDELR1
ENSG00000105464.3	GRIN2D
ENSG00000105447.12	GRWD1
ENSG00000182324.6	KCNJ14
ENSG00000268465.1	AC008403.1
ENSG00000105443.15	CYTH2
ENSG00000142235.9	LMTK3
ENSG00000088002.11	SULT2B1
ENSG00000105523.3	FAM83E
ENSG00000177202.3	SPACA4
ENSG00000063177.13	RPL18
ENSG00000063176.15	SPHK2
ENSG00000105516.10	DBP
ENSG00000063180.9	CA11
ENSG00000142233.11	NTN5
ENSG00000176920.12	FUT2
ENSG00000176909.12	MAMSTR
ENSG00000105538.10	RASIP1
ENSG00000182264.8	IZUMO1
ENSG00000174951.11	FUT1
ENSG00000105550.9	FGF21
ENSG00000105552.15	BCAT2
ENSG00000087076.9	HSD17B14
ENSG00000105559.12	PLEKHA4
ENSG00000087074.8	PPP1R15A
ENSG00000104804.7	TULP2
ENSG00000104805.16	NUCB1
ENSG00000104808.8	DHDH
ENSG00000087088.20	BAX
ENSG00000087086.15	FTL
ENSG00000104812.15	GYS1
ENSG00000183207.14	RUVBL2
ENSG00000104826.14	LHB
ENSG00000268655.2	AC008687.4
